1.898929e-9	-0.0002583040441515754
3.895219e-9	-0.002216047155690796
5.993861e-9	-0.004117492323162345
8.200102e-9	-0.005970894575949647
1.051946e-8	-0.007790575448993302
1.295773e-8	-0.009598544539758508
1.552102e-8	-0.011426482076154605
1.821573e-8	-0.013318081313294138
2.10486e-8	-0.015328573763587351
2.402671e-8	-0.01748343586828563
2.715752e-8	-0.019778816006374475
3.044884e-8	-0.022206144915550282
3.390892e-8	-0.024752169278871663
3.75464e-8	-0.027412291187115904
4.137037e-8	-0.03019780410658731
4.53904e-8	-0.03312348152526488
4.961655e-8	-0.03620477196825803
5.405937e-8	-0.039448467522032925
5.872999e-8	-0.04285810848845696
6.364007e-8	-0.04644085485359997
6.880189e-8	-0.05020770917555064
7.422837e-8	-0.0541676306927897
7.993307e-8	-0.05833055925426767
8.593026e-8	-0.06270696662875783
9.223492e-8	-0.06730775949686804
9.886284e-8	-0.07214443725058933
1.058306e-7	-0.07722910153289253
1.131556e-7	-0.08257445852344866
1.208561e-7	-0.08819383690408049
1.289514e-7	-0.0941013175159732
1.374619e-7	-0.1003117844047714
1.464086e-7	-0.10684056300339004
1.558141e-7	-0.11370414568145346
1.657018e-7	-0.12091960769852218
1.760964e-7	-0.12850497328251378
1.87024e-7	-0.1364792881600772
1.985118e-7	-0.14486240069770387
2.105887e-7	-0.15367539970684935
2.232847e-7	-0.16294017658656068
2.366317e-7	-0.17268000909539205
2.50663e-7	-0.182919196457281
2.654137e-7	-0.19368335122864605
2.809207e-7	-0.2049993992607651
2.972227e-7	-0.21689557966415648
3.143606e-7	-0.22940173665539002
3.323771e-7	-0.2425490276094341
3.513174e-7	-0.2563704338128239
3.712288e-7	-0.2709004684962339
3.92161e-7	-0.28617539567103417
4.141664e-7	-0.3022334489508931
4.373001e-7	-0.3191148314366787
4.616199e-7	-0.33686171558330175
4.871866e-7	-0.3555184619641127
5.140641e-7	-0.37513169206320235
5.423197e-7	-0.39575050698325653
5.72024e-7	-0.41742641422847704
6.032512e-7	-0.440213546338404
6.360795e-7	-0.46416895244527095
6.705909e-7	-0.48935245194502525
7.068717e-7	-0.5158269989094326
7.450128e-7	-0.5436589004779387
7.851093e-7	-0.5729175243694284
8.272617e-7	-0.6036761738280896
8.715752e-7	-0.6360115760103167
9.181607e-7	-0.6700046107349489
9.671348e-7	-0.7057403093720029
1.01862e-6	-0.7433079994936755
1.072744e-6	-0.7828007926161549
1.129644e-6	-0.8243187200494444
1.189461e-6	-0.8679645717449115
1.252345e-6	-0.9138476882271362
1.318453e-6	-0.9620824985258576
1.387951e-6	-1.0127899762814327
1.461011e-6	-1.0660954471855222
1.537818e-6	-1.1221336920083465
1.618562e-6	-1.1810431047200163
1.703447e-6	-1.2429722530689367
1.792683e-6	-1.308074035190854
1.886495e-6	-1.3765122378588244
1.985117e-6	-1.448457150009323
2.088795e-6	-1.5240877408570443
2.197788e-6	-1.603592377075524
2.31237e-6	-1.6871702672934523
2.432827e-6	-1.7750292571307282
2.55946e-6	-1.8673879982472439
2.692585e-6	-1.9644759259061721
2.832536e-6	-2.0665354207561166
2.979662e-6	-2.173819590630125
3.134331e-6	-2.286595152419072
3.296931e-6	-2.405143119984578
3.467867e-6	-2.5297565693724686
3.647567e-6	-2.6607449580586597
3.836481e-6	-2.798433331223961
4.03508e-6	-2.9431615185023787
4.243862e-6	-3.0952884200174258
4.463349e-6	-3.255189718892809
4.694089e-6	-3.423259221878428
4.936659e-6	-3.5999109086746577
5.191665e-6	-3.7855787735666047
5.459747e-6	-3.980720281747672
5.741573e-6	-4.185811787723091
6.037848e-6	-4.401354839124706
6.349314e-6	-4.627875886331235
6.67675e-6	-4.865925946997794
7.020973e-6	-5.1160809454444545
7.382845e-6	-5.378946348219108
7.76327e-6	-5.655154457169727
8.163201e-6	-5.9453688822970525
8.583636e-6	-6.250280928311819
9.025627e-6	-6.570615301260296
9.49028e-6	-6.907129146286628
9.978756e-6	-7.260611659858224
1.049228e-5	-7.63188930858419
1.103213e-5	-8.021816373082135
1.159965e-5	-8.431282617228414
1.219628e-5	-8.861232873708916
1.28235e-5	-9.31262429021808
1.348287e-5	-9.786452480642529
1.417605e-5	-10.283762677929433
1.490477e-5	-10.805624459764088
1.567085e-5	-11.3531418367905
1.647621e-5	-11.927455392163242
1.732287e-5	-12.529736440586902
1.821293e-5	-13.161166113872616
1.914862e-5	-13.822963108600444
2.013229e-5	-14.516367350653493
2.11664e-5	-15.242622357739018
2.225352e-5	-16.00296311975569
2.339638e-5	-16.798636870649805
2.459784e-5	-17.6308653879916
2.58609e-5	-18.500832819475804
2.718871e-5	-19.40967035090273
2.85846e-5	-20.358450750866613
3.005207e-5	-21.3481511312488
3.159477e-5	-22.379604677265554
3.321657e-5	-23.45350714388721
3.492152e-5	-24.570342694603877
3.671388e-5	-25.730349238039704
3.859814e-5	-26.93346772945841
4.057901e-5	-28.17926197768094
4.266143e-5	-29.46684021043935
4.485063e-5	-30.79479342978581
4.715207e-5	-32.16104429186776
4.957151e-5	-33.56275864815894
5.211499e-5	-34.99618261319084
5.478889e-5	-36.456504317932605
5.759987e-5	-37.93762535548625
6.055498e-5	-39.432002288621185
6.36616e-5	-40.93037437956557
6.69275e-5	-42.421541876360365
7.036084e-5	-43.89211669084361
7.397022e-5	-45.32632964770711
7.776465e-5	-46.70590950593285
8.175363e-5	-48.010221540498094
8.594713e-5	-49.216789416036974
9.035563e-5	-50.302538828922884
9.499016e-5	-51.24611196903758
9.986231e-5	-52.031455146473995
0.0001049843	-52.65207215303672
