        r(a.u)         P(1s)         Q(1s)         P(2s)         Q(2s)        P(2p-)        Q(2p-)         P(2p)         Q(2p)         P(3s)         Q(3s)        P(3p-)        Q(3p-)         P(3p)         Q(3p)
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  8.427620E-07  1.308832E-04 -9.332498E-08  3.767061E-05 -2.686847E-08  1.413888E-09  1.789176E-06  1.326352E-10 -5.676045E-14  1.286391E-05 -9.175419E-09  4.446521E-10  5.626635E-07  4.170418E-11 -1.784749E-14
  8.916682E-07  1.384784E-04 -1.044701E-07  3.985666E-05 -3.007719E-08  1.582740E-09  1.893003E-06  1.484757E-10 -6.722625E-14  1.361041E-05 -1.027118E-08  4.977540E-10  5.953153E-07  4.668487E-11 -2.113831E-14
  9.430818E-07  1.464631E-04 -1.168643E-07  4.215479E-05 -3.364550E-08  1.770515E-09  2.002153E-06  1.660915E-10 -7.953808E-14  1.439518E-05 -1.148974E-08  5.568070E-10  6.296411E-07  5.222378E-11 -2.500958E-14
  9.971314E-07  1.548571E-04 -1.306428E-07  4.457075E-05 -3.761237E-08  1.979262E-09  2.116900E-06  1.856750E-10 -9.401172E-14  1.522019E-05 -1.284440E-08  6.224558E-10  6.657268E-07  5.838138E-11 -2.956060E-14
  1.053952E-06  1.636815E-04 -1.459554E-07  4.711057E-05 -4.202088E-08  2.211251E-09  2.237530E-06  2.074390E-10 -1.110159E-13  1.608750E-05 -1.434988E-08  6.954137E-10  7.036626E-07  6.522460E-11 -3.490731E-14
  1.113686E-06  1.729583E-04 -1.629676E-07  4.978061E-05 -4.691874E-08  2.468991E-09  2.364344E-06  2.316191E-10 -1.309810E-13  1.699928E-05 -1.602246E-08  7.764699E-10  7.435435E-07  7.282748E-11 -4.118504E-14
  1.176483E-06  1.827108E-04 -1.818628E-07  5.258755E-05 -5.235872E-08  2.755259E-09  2.497660E-06  2.584758E-10 -1.544093E-13  1.795781E-05 -1.788018E-08  8.664979E-10  7.854691E-07  8.127197E-11 -4.855173E-14
  1.242499E-06  1.929633E-04 -2.028438E-07  5.553840E-05 -5.839920E-08  3.073127E-09  2.637812E-06  2.882975E-10 -1.818870E-13  1.896547E-05 -1.994297E-08  9.664640E-10  8.295442E-07  9.064874E-11 -5.719168E-14
  1.311900E-06  2.037414E-04 -2.261350E-07  5.864055E-05 -6.510478E-08  3.425996E-09  2.785149E-06  3.214032E-10 -2.140977E-13  2.002481E-05 -2.223289E-08  1.077437E-09  8.758790E-07  1.010581E-10 -6.731986E-14
  1.384860E-06  2.150721E-04 -2.519846E-07  6.190174E-05 -7.254692E-08  3.817625E-09  2.940040E-06  3.581459E-10 -2.518387E-13  2.113845E-05 -2.477433E-08  1.200600E-09  9.245895E-07  1.126110E-10 -7.918699E-14
  1.461560E-06  2.269838E-04 -2.806671E-07  6.533013E-05 -8.080468E-08  4.252176E-09  3.102873E-06  3.989161E-10 -2.960399E-13  2.230919E-05 -2.759431E-08  1.337261E-09  9.757974E-07  1.254303E-10 -9.308541E-14
  1.542192E-06  2.395061E-04 -3.124862E-07  6.893430E-05 -8.996549E-08  4.734248E-09  3.274054E-06  4.441456E-10 -3.477852E-13  2.353996E-05 -3.072267E-08  1.488868E-09  1.029631E-06  1.396517E-10 -1.093559E-13
  1.626959E-06  2.526705E-04 -3.477780E-07  7.272325E-05 -1.001261E-07  5.268933E-09  3.454011E-06  4.943123E-10 -4.083378E-13  2.483382E-05 -3.419244E-08  1.657020E-09  1.086224E-06  1.554255E-10 -1.283958E-13
  1.716072E-06  2.665098E-04 -3.869139E-07  7.670647E-05 -1.113934E-07  5.861860E-09  3.643195E-06  5.499447E-10 -4.791702E-13  2.619403E-05 -3.804016E-08  1.843489E-09  1.145719E-06  1.729179E-10 -1.506680E-13
