5.696788e-9	-0.0018745154902681685
1.168566e-8	-0.004211710178062794
1.798158e-8	-0.006392443536507957
2.460031e-8	-0.008700172089942289
3.155838e-8	-0.011189407734445756
3.88732e-8	-0.013792049703386992
4.656306e-8	-0.016512674383258652
5.464719e-8	-0.019379937797869094
6.31458e-8	-0.022394242752358032
7.208014e-8	-0.02556276312774316
8.147256e-8	-0.02889369551120154
9.134653e-8	-0.03239543916782624
1.017268e-7	-0.03607673022736276
1.126392e-7	-0.03994673005445392
1.241111e-7	-0.04401515398687035
1.361712e-7	-0.04829217605172281
1.488497e-7	-0.05278850526450524
1.621781e-7	-0.05751531270552889
1.7619e-7	-0.062484513232827756
1.909202e-7	-0.06770844723353965
2.064057e-7	-0.07320023508426514
2.226851e-7	-0.07897356431548078
2.397992e-7	-0.08504290235776461
2.577908e-7	-0.09142342555620382
2.767048e-7	-0.09813105456953222
2.965885e-7	-0.1051825606863291
3.174917e-7	-0.11259560119975985
3.394667e-7	-0.12038871930381365
3.625683e-7	-0.12858134397273824
3.868543e-7	-0.13719396713740606
4.123856e-7	-0.1462481789825698
4.392258e-7	-0.15576652590158913
4.674422e-7	-0.16577286490310153
4.971053e-7	-0.17629218603243474
5.282892e-7	-0.18735075391779427
5.610719e-7	-0.19897621380045968
5.955355e-7	-0.2111976620416477
6.31766e-7	-0.22404557471357964
6.698542e-7	-0.2375521261895402
7.098951e-7	-0.25175097571488725
7.51989e-7	-0.266677656711785
7.962411e-7	-0.2823694340377868
8.42762e-7	-0.29886548024658327
8.916682e-7	-0.3162070516688208
9.430818e-7	-0.33443738061963885
9.971314e-7	-0.35360199288130384
1.053952e-6	-0.3737486703250107
1.113686e-6	-0.39492780324432886
1.176483e-6	-0.4171923168301683
1.242499e-6	-0.44059738452924574
1.3119e-6	-0.46520170087198986
1.38486e-6	-0.491066768251667
1.46156e-6	-0.5182565377032673
1.542192e-6	-0.5468388214046287
1.626959e-6	-0.5768852861002833
1.716072e-6	-0.6084703821952011
1.809754e-6	-0.641672752903796
1.908238e-6	-0.676574515228857
2.011773e-6	-0.7132633744569888
2.120615e-6	-0.7518294209995177
2.235038e-6	-0.7923690124258552
2.355328e-6	-0.8349826286423083
2.481785e-6	-0.8797755590665353
2.614726e-6	-0.9268589401388083
2.754482e-6	-0.9763486634965717
2.901404e-6	-1.0283674668476148
3.055859e-6	-1.0830434777949385
3.218233e-6	-1.1405112302573261
3.388932e-6	-1.200911964932644
3.568384e-6	-1.2643942746865324
3.757035e-6	-1.331112617492962
3.955359e-6	-1.4012307697295285
4.163852e-6	-1.474919605832943
4.383034e-6	-1.5523576928660023
4.613454e-6	-1.6337329255134134
4.855687e-6	-1.719241312810683
5.11034e-6	-1.8090889187033545
5.37805e-6	-1.9034909482725255
5.659485e-6	-2.00267186107415
5.95535e-6	-2.1068672066283973
6.266384e-6	-2.216322241785248
6.593365e-6	-2.3312933144093657
6.937111e-6	-2.4520477754842647
7.298481e-6	-2.578863821261161
7.678379e-6	-2.7120313057601497
8.077755e-6	-2.8518514025774677
8.497607e-6	-2.9986365071206573
8.938985e-6	-3.1527107076453484
9.402994e-6	-3.3144097519092126
9.890792e-6	-3.4840790985518995
1.04036e-5	-3.662075945586508
1.09427e-5	-3.8487668400489983
1.150944e-5	-4.044527451419877
1.210524e-5	-4.249742361134508
1.273159e-5	-4.464801721853071
1.339005e-5	-4.6900982073348825
1.408227e-5	-4.9260303035764395
1.480998e-5	-5.172994731067954
1.5575e-5	-5.431385059467885
1.637924e-5	-5.7015861464198645
1.722472e-5	-5.983974393408975
1.811355e-5	-6.278903543814899
1.904794e-5	-6.586699468874412
2.003025e-5	-6.907666560216324
2.106292e-5	-7.24205308479469
2.214853e-5	-7.590057550281771
2.328981e-5	-7.951816221667151
