        r(a.u)         P(1s)         Q(1s)         P(2s)         Q(2s)
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  5.934475E-05  5.485536E-04 -4.863647E-06  1.369178E-04 -1.213999E-06
  6.242161E-05  5.769846E-04 -5.217014E-06  1.440141E-04 -1.302204E-06
  6.565621E-05  6.068722E-04 -5.587068E-06  1.514740E-04 -1.394573E-06
  6.905666E-05  6.382912E-04 -5.974168E-06  1.593162E-04 -1.491198E-06
  7.263145E-05  6.713199E-04 -6.378761E-06  1.675600E-04 -1.592190E-06
  7.638952E-05  7.060408E-04 -6.801389E-06  1.762263E-04 -1.697684E-06
  8.034028E-05  7.425405E-04 -7.242700E-06  1.853365E-04 -1.807842E-06
  8.449359E-05  7.809101E-04 -7.703447E-06  1.949135E-04 -1.922852E-06
  8.885985E-05  8.212454E-04 -8.184490E-06  2.049811E-04 -2.042928E-06
  9.344998E-05  8.636471E-04 -8.686793E-06  2.155645E-04 -2.168313E-06
  9.827544E-05  9.082209E-04 -9.211424E-06  2.266900E-04 -2.299271E-06
  1.033483E-04  9.550780E-04 -9.759546E-06  2.383855E-04 -2.436093E-06
  1.086813E-04  1.004335E-03 -1.033242E-05  2.506800E-04 -2.579096E-06
  1.142877E-04  1.056116E-03 -1.093140E-05  2.636043E-04 -2.728614E-06
  1.201815E-04  1.110549E-03 -1.155791E-05  2.771906E-04 -2.885008E-06
  1.263775E-04  1.167769E-03 -1.221349E-05  2.914728E-04 -3.048658E-06
  1.328912E-04  1.227921E-03 -1.289975E-05  3.064865E-04 -3.219967E-06
  1.397389E-04  1.291153E-03 -1.361837E-05  3.222691E-04 -3.399356E-06
  1.469376E-04  1.357624E-03 -1.437114E-05  3.388601E-04 -3.587272E-06
  1.545054E-04  1.427498E-03 -1.515994E-05  3.563006E-04 -3.784181E-06
  1.624613E-04  1.500951E-03 -1.598672E-05  3.746343E-04 -3.990575E-06
  1.708250E-04  1.578165E-03 -1.685354E-05  3.939068E-04 -4.206966E-06
  1.796176E-04  1.659333E-03 -1.776256E-05  4.141661E-04 -4.433894E-06
  1.888610E-04  1.744657E-03 -1.871605E-05  4.354627E-04 -4.671925E-06
  1.985783E-04  1.834349E-03 -1.971638E-05  4.578497E-04 -4.921651E-06
  2.087938E-04  1.928633E-03 -2.076604E-05  4.813828E-04 -5.183696E-06
  2.195330E-04  2.027744E-03 -2.186765E-05  5.061205E-04 -5.458711E-06
  2.308229E-04  2.131928E-03 -2.302395E-05  5.321246E-04 -5.747382E-06
  2.426916E-04  2.241444E-03 -2.423780E-05  5.594597E-04 -6.050427E-06
  2.551689E-04  2.356566E-03 -2.551224E-05  5.881939E-04 -6.368601E-06
  2.682859E-04  2.477579E-03 -2.685044E-05  6.183986E-04 -6.702695E-06
  2.820754E-04  2.604786E-03 -2.825571E-05  6.501490E-04 -7.053540E-06
  2.965718E-04  2.738501E-03 -2.973155E-05  6.835240E-04 -7.422010E-06
  3.118116E-04  2.879057E-03 -3.128163E-05  7.186066E-04 -7.809021E-06
  3.278327E-04  3.026805E-03 -3.290980E-05  7.554841E-04 -8.215534E-06
  3.446752E-04  3.182110E-03 -3.462010E-05  7.942480E-04 -8.642559E-06
  3.623813E-04  3.345360E-03 -3.641677E-05  8.349947E-04 -9.091158E-06
  3.809951E-04  3.516958E-03 -3.830427E-05  8.778253E-04 -9.562444E-06
  4.005634E-04  3.697332E-03 -4.028729E-05  9.228461E-04 -1.005759E-05
  4.211349E-04  3.886928E-03 -4.237073E-05  9.701690E-04 -1.057782E-05
  4.427611E-04  4.086218E-03 -4.455977E-05  1.019911E-03 -1.112443E-05
  4.654961E-04  4.295695E-03 -4.685982E-05  1.072196E-03 -1.169877E-05
  4.893968E-04  4.515879E-03 -4.927657E-05  1.127154E-03 -1.230226E-05
  5.145229E-04  4.747315E-03 -5.181601E-05  1.184919E-03 -1.293641E-05
