        r(a.u)         P(1s)         Q(1s)         P(2s)         Q(2s)        P(2p-)        Q(2p-)         P(2p)         Q(2p)
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  4.706506E-06  2.839015E-04 -7.337454E-07  7.331573E-05 -1.895087E-07  5.040565E-09  1.671931E-06  7.097129E-10 -1.100423E-12
  4.958068E-06  2.990756E-04 -8.141630E-07  7.723435E-05 -2.102787E-07  5.593118E-09  1.761294E-06  7.876079E-10 -1.286257E-12
  5.222528E-06  3.150276E-04 -9.031909E-07  8.135386E-05 -2.332724E-07  6.204858E-09  1.855237E-06  8.738689E-10 -1.502974E-12
  5.500547E-06  3.317974E-04 -1.001738E-06  8.568456E-05 -2.587247E-07  6.882038E-09  1.953997E-06  9.693845E-10 -1.755646E-12
  5.792820E-06  3.494270E-04 -1.110807E-06  9.023728E-05 -2.868947E-07  7.631564E-09  2.057819E-06  1.075137E-09 -2.050170E-12
  6.100078E-06  3.679603E-04 -1.231506E-06  9.502339E-05 -3.180684E-07  8.461059E-09  2.166965E-06  1.192214E-09 -2.393404E-12
  6.423090E-06  3.874438E-04 -1.365058E-06  1.000549E-04 -3.525617E-07  9.378943E-09  2.281705E-06  1.321816E-09 -2.793315E-12
  6.762663E-06  4.079260E-04 -1.512812E-06  1.053443E-04 -3.907230E-07  1.039451E-08  2.402328E-06  1.465270E-09 -3.259163E-12
  7.119647E-06  4.294582E-04 -1.676257E-06  1.109048E-04 -4.329369E-07  1.151801E-08  2.529134E-06  1.624046E-09 -3.801708E-12
  7.494933E-06  4.520943E-04 -1.857035E-06  1.167504E-04 -4.796275E-07  1.276076E-08  2.662440E-06  1.799767E-09 -4.433446E-12
  7.889461E-06  4.758907E-04 -2.056957E-06  1.228957E-04 -5.312625E-07  1.413525E-08  2.802580E-06  1.994227E-09 -5.168888E-12
  8.304216E-06  5.009069E-04 -2.278020E-06  1.293560E-04 -5.883577E-07  1.565525E-08  2.949904E-06  2.209410E-09 -6.024882E-12
  8.740237E-06  5.272054E-04 -2.522423E-06  1.361474E-04 -6.514813E-07  1.733594E-08  3.104779E-06  2.447510E-09 -7.020986E-12
  9.198613E-06  5.548519E-04 -2.792592E-06  1.432870E-04 -7.212595E-07  1.919405E-08  3.267593E-06  2.710950E-09 -8.179890E-12
  9.680490E-06  5.839156E-04 -3.091196E-06  1.507924E-04 -7.983818E-07  2.124803E-08  3.438752E-06  3.002412E-09 -9.527918E-12
  1.018707E-05  6.144688E-04 -3.421175E-06  1.586826E-04 -8.836074E-07  2.351818E-08  3.618684E-06  3.324859E-09 -1.109559E-11
  1.071963E-05  6.465881E-04 -3.785761E-06  1.669772E-04 -9.777714E-07  2.602688E-08  3.807839E-06  3.681564E-09 -1.291831E-11
  1.127949E-05  6.803535E-04 -4.188512E-06  1.756969E-04 -1.081792E-06  2.879872E-08  4.006688E-06  4.076150E-09 -1.503705E-11
  1.186806E-05  7.158495E-04 -4.633336E-06  1.848635E-04 -1.196680E-06  3.186080E-08  4.215728E-06  4.512618E-09 -1.749933E-11
  1.248680E-05  7.531645E-04 -5.124527E-06  1.944999E-04 -1.323543E-06  3.524288E-08  4.435480E-06  4.995392E-09 -2.036012E-11
  1.313727E-05  7.923917E-04 -5.666795E-06  2.046301E-04 -1.463598E-06  3.897766E-08  4.666495E-06  5.529362E-09 -2.368305E-11
  1.382108E-05  8.336291E-04 -6.265309E-06  2.152794E-04 -1.618180E-06  4.310105E-08  4.909347E-06  6.119933E-09 -2.754170E-11
  1.453996E-05  8.769795E-04 -6.925730E-06  2.264743E-04 -1.788751E-06  4.765246E-08  5.164643E-06  6.773079E-09 -3.202111E-11
  1.529569E-05  9.225510E-04 -7.654256E-06  2.382429E-04 -1.976913E-06  5.267507E-08  5.433019E-06  7.495405E-09 -3.721950E-11
  1.609017E-05  9.704573E-04 -8.457661E-06  2.506144E-04 -2.184413E-06  5.821618E-08  5.715146E-06  8.294209E-09 -4.325022E-11
  1.692539E-05  1.020818E-03 -9.343343E-06  2.636197E-04 -2.413165E-06  6.432754E-08  6.011725E-06  9.177559E-09 -5.024399E-11
  1.780343E-05  1.073758E-03 -1.031937E-05  2.772912E-04 -2.665250E-06  7.106568E-08  6.323498E-06  1.015437E-08 -5.835137E-11
  1.872648E-05  1.129410E-03 -1.139452E-05  2.916629E-04 -2.942936E-06  7.849231E-08  6.651240E-06  1.123450E-08 -6.774565E-11
  1.969686E-05  1.187913E-03 -1.257833E-05  3.067708E-04 -3.248688E-06  8.667465E-08  6.995767E-06  1.242884E-08 -7.862600E-11
  2.071700E-05  1.249411E-03 -1.388115E-05  3.226523E-04 -3.585177E-06  9.568582E-08  7.357939E-06  1.374943E-08 -9.122107E-11
  2.178943E-05  1.314058E-03 -1.531416E-05  3.393471E-04 -3.955292E-06  1.056052E-07  7.738656E-06  1.520958E-08 -1.057929E-10
  2.291686E-05  1.382015E-03 -1.688944E-05  3.568966E-04 -4.362152E-06  1.165187E-07  8.138866E-06  1.682399E-08 -1.226414E-10
  2.410208E-05  1.453452E-03 -1.861996E-05  3.753446E-04 -4.809107E-06  1.285194E-07  8.559563E-06  1.860892E-08 -1.421091E-10
  2.534808E-05  1.528544E-03 -2.051963E-05  3.947368E-04 -5.299751E-06  1.417072E-07  9.001795E-06  2.058232E-08 -1.645864E-10
  2.665796E-05  1.607480E-03 -2.260329E-05  4.151215E-04 -5.837914E-06  1.561898E-07  9.466660E-06  2.276404E-08 -1.905171E-10
  2.803499E-05  1.690456E-03 -2.488669E-05  4.365493E-04 -6.427669E-06  1.720821E-07  9.955313E-06  2.517604E-08 -2.204045E-10
  2.948263E-05  1.777676E-03 -2.738648E-05  4.590733E-04 -7.073312E-06  1.895067E-07  1.046897E-05  2.784254E-08 -2.548178E-10
  3.100449E-05  1.869358E-03 -3.012011E-05  4.827496E-04 -7.779351E-06  2.085936E-07  1.100890E-05  3.079035E-08 -2.943979E-10
  3.260438E-05  1.965728E-03 -3.310574E-05  5.076367E-04 -8.550480E-06  2.294797E-07  1.157644E-05  3.404907E-08 -3.398642E-10
  3.428630E-05  2.067027E-03 -3.636212E-05  5.337964E-04 -9.391539E-06  2.523086E-07  1.217300E-05  3.765143E-08 -3.920201E-10
  3.605445E-05  2.173504E-03 -3.990834E-05  5.612935E-04 -1.030746E-05  2.772295E-07  1.280007E-05  4.163359E-08 -4.517588E-10
  3.791325E-05  2.285424E-03 -4.376365E-05  5.901960E-04 -1.130322E-05  3.043961E-07  1.345919E-05  4.603551E-08 -5.200669E-10
  3.986736E-05  2.403063E-03 -4.794706E-05  6.205755E-04 -1.238372E-05  3.339652E-07  1.415199E-05  5.090136E-08 -5.980281E-10
  4.192166E-05  2.526713E-03 -5.247705E-05  6.525072E-04 -1.355374E-05  3.660950E-07  1.488019E-05  5.627992E-08 -6.868233E-10
  4.408128E-05  2.656679E-03 -5.737107E-05  6.860701E-04 -1.481779E-05  4.009430E-07  1.564559E-05  6.222514E-08 -7.877299E-10
  4.635163E-05  2.793282E-03 -6.264512E-05  7.213471E-04 -1.617999E-05  4.386639E-07  1.645009E-05  6.879660E-08 -9.021177E-10
  4.873839E-05  2.936861E-03 -6.831326E-05  7.584254E-04 -1.764400E-05  4.794070E-07  1.729567E-05  7.606017E-08 -1.031444E-09
  5.124751E-05  3.087771E-03 -7.438717E-05  7.973967E-04 -1.921281E-05  5.233151E-07  1.818444E-05  8.408862E-08 -1.177244E-09
  5.388528E-05  3.246384E-03 -8.087583E-05  8.383574E-04 -2.088876E-05  5.705224E-07  1.911857E-05  9.296239E-08 -1.341129E-09
  5.665829E-05  3.413092E-03 -8.778543E-05  8.814088E-04 -2.267345E-05  6.211555E-07  2.010040E-05  1.027704E-07 -1.524776E-09
  5.957348E-05  3.588309E-03 -9.511942E-05  9.266573E-04 -2.456776E-05  6.753342E-07  2.113234E-05  1.136107E-07 -1.729939E-09
  6.263813E-05  3.772467E-03 -1.028790E-04  9.742149E-04 -2.657202E-05  7.331754E-07  2.221696E-05  1.255921E-07 -1.958451E-09
  6.585991E-05  3.966022E-03 -1.110638E-04  1.024199E-03 -2.868613E-05  7.947985E-07  2.335694E-05  1.388343E-07 -2.212255E-09
  6.924688E-05  4.169454E-03 -1.196728E-04  1.076734E-03 -3.090984E-05  8.603322E-07  2.455512E-05  1.534701E-07 -2.493439E-09
  7.280749E-05  4.383265E-03 -1.287057E-04  1.131950E-03 -3.324306E-05  9.299223E-07  2.581444E-05  1.696458E-07 -2.804281E-09
  7.655067E-05  4.607986E-03 -1.381635E-04  1.189982E-03 -3.568607E-05  1.003739E-06  2.713806E-05  1.875234E-07 -3.147310E-09
  8.048576E-05  4.844172E-03 -1.480498E-04  1.250975E-03 -3.823980E-05  1.081985E-06  2.852923E-05  2.072819E-07 -3.525357E-09
  8.462261E-05  5.092408E-03 -1.583712E-04  1.315081E-03 -4.090598E-05  1.164900E-06  2.999142E-05  2.291188E-07 -3.941621E-09
  8.897155E-05  5.353308E-03 -1.691380E-04  1.382457E-03 -4.368723E-05  1.252764E-06  3.152824E-05  2.532526E-07 -4.399722E-09
  9.354348E-05  5.627519E-03 -1.803639E-04  1.453270E-03 -4.658713E-05  1.345903E-06  3.314351E-05  2.799249E-07 -4.903753E-09
  9.834981E-05  5.915718E-03 -1.920663E-04  1.527695E-03 -4.961018E-05  1.444690E-06  3.484124E-05  3.094024E-07 -5.458335E-09
